Lopunny / Froslass,1084.1,Marnie's Grimmsnarl / Marnie's Morgrem,1111.6
Cynthia's Garchomp / Cynthia's Gabite,961.0,Lopunny / Dudunsparce,1105.3
Fezandipiti / Alakazam,924.1,Fezandipiti / Alakazam,884.0
Kangaskhan / Crustle,978.3,Thwackey / Dipplin,959.6
Marnie's Grimmsnarl / Marnie's Morgrem,1074.1,Dragapult / Meowth,959.6
Marnie's Grimmsnarl / Marnie's Morgrem,968.2,Marnie's Grimmsnarl / Marnie's Morgrem,945.9
Marnie's Grimmsnarl / Marnie's Morgrem,600.0,Marnie's Grimmsnarl / Marnie's Morgrem,878.7
Marnie's Grimmsnarl / Marnie's Morgrem,1111.6,Marnie's Grimmsnarl / Marnie's Morgrem,1002.9
Marnie's Grimmsnarl / Marnie's Morgrem,945.9,Marnie's Grimmsnarl / Marnie's Morgrem,971.7
Dragapult / Meowth,870.9,Kangaskhan / Teal Mask Ogerpon,1169.7
Teal Mask Ogerpon / Hero’s Cape,1008.0,Marnie's Grimmsnarl / Marnie's Morgrem,1099.5
Lopunny / Froslass,1054.9,Marnie's Grimmsnarl / Marnie's Morgrem,1055.1
Dragapult / Meowth,870.9,Marnie's Grimmsnarl / Marnie's Morgrem,1134.4
Teal Mask Ogerpon / Tapu Bulu,1056.8,Marnie's Grimmsnarl / Marnie's Morgrem,1002.4
Marnie's Grimmsnarl / Marnie's Morgrem,1111.6,Lopunny / Froslass,1185.1
Meganium / Hydrapple,554.2,Teal Mask Ogerpon / Hero’s Cape,1008.0
Fezandipiti / Alakazam,1120.8,Marnie's Grimmsnarl / Marnie's Morgrem,931.0
Marnie's Grimmsnarl / Marnie's Morgrem,968.2,Marnie's Grimmsnarl / Marnie's Morgrem,1015.3
Marnie's Grimmsnarl / Marnie's Morgrem,1040.4,Cynthia's Garchomp / Cynthia's Gabite,961.0
Fezandipiti / Alakazam,1035.4,Thwackey / Dipplin,959.6
Dragapult / Meowth,959.6,Teal Mask Ogerpon / Hero’s Cape,1008.0
Teal Mask Ogerpon / Tapu Bulu,1056.8,Marnie's Grimmsnarl / Marnie's Morgrem,600.0
Fezandipiti / Alakazam,884.0,Lopunny / Dudunsparce,954.6
Kangaskhan / Teal Mask Ogerpon,918.6,Marnie's Grimmsnarl / Marnie's Morgrem,1026.1
Teal Mask Ogerpon / Tapu Bulu,1056.8,Marnie's Grimmsnarl / Marnie's Morgrem,945.9
Dragapult / Meowth,870.9,Kangaskhan / Teal Mask Ogerpon,1169.7
Marnie's Grimmsnarl / Marnie's Morgrem,1099.5,Marnie's Grimmsnarl / Marnie's Morgrem,1066.9
Dragapult / Meowth,870.9,Hydrapple / Teal Mask Ogerpon,920.9
Dragapult / Meowth,881.6,Marnie's Grimmsnarl / Marnie's Morgrem,1055.1
Teal Mask Ogerpon / Tapu Bulu,1056.8,Kangaskhan / Cornerstone Mask Ogerpon,157.9
Marnie's Grimmsnarl / Marnie's Morgrem,1111.6,Ethan's Typhlosion / Ethan's Quilava,783.7
Dragapult / Dudunsparce,1040.5,Cynthia's Garchomp / Cynthia's Gabite,1082.7
Marnie's Grimmsnarl / Marnie's Morgrem,1051.2,Marnie's Grimmsnarl / Marnie's Morgrem,968.2
Marnie's Grimmsnarl / Marnie's Morgrem,1022.6,Lucario / Hariyama,857.5
Lopunny / Froslass,913.0,Fezandipiti / Alakazam,884.0
Marnie's Grimmsnarl / Marnie's Morgrem,1074.1,Dragapult / Meowth,959.6
Kangaskhan / Crustle,924.1,Marnie's Grimmsnarl / Marnie's Morgrem,927.4
Marnie's Grimmsnarl / Marnie's Morgrem,600.0,Cynthia's Garchomp / Cynthia's Gabite,961.0
Thwackey / Dipplin,959.6,Lopunny / Dudunsparce,954.6
Marnie's Grimmsnarl / Marnie's Morgrem,1026.1,Marnie's Grimmsnarl / Marnie's Morgrem,945.9
Marnie's Grimmsnarl / Marnie's Morgrem,945.9,Ethan's Typhlosion / Ethan's Quilava,783.7
Lopunny / Froslass,1063.2,Dragapult / Meowth,870.9
Hydrapple / Teal Mask Ogerpon,1136.8,Marnie's Grimmsnarl / Marnie's Morgrem,1099.5
Dragapult / Meowth,870.9,Fezandipiti / Alakazam,694.0
Marnie's Grimmsnarl / Marnie's Morgrem,1055.1,Lopunny / Froslass,1088.1
Marnie's Grimmsnarl / Marnie's Morgrem,1111.6,Lopunny / Lillie’s Clefairy,801.5
Fezandipiti / Alakazam,1017.2,Cynthia's Garchomp / Cynthia's Gabite,1082.7
Fezandipiti / Alakazam,842.7,Lopunny / Froslass,600.0
Fezandipiti / Alakazam,884.0,Fezandipiti / Alakazam,989.2
Marnie's Grimmsnarl / Marnie's Morgrem,895.7,Alakazam / Kadabra,1056.8
Dragapult / Meowth,959.6,Marnie's Grimmsnarl / Marnie's Morgrem,931.0
Marnie's Grimmsnarl / Marnie's Morgrem,1002.4,Fezandipiti / Alakazam,600.0
Thwackey / Dipplin,959.6,Lopunny / Dudunsparce,1032.3
Marnie's Grimmsnarl / Marnie's Morgrem,959.2,Marnie's Grimmsnarl / Marnie's Morgrem,600.0
Lopunny / Dudunsparce,933.5,Kangaskhan / Crustle,924.1
Marnie's Grimmsnarl / Marnie's Morgrem,1051.2,Lopunny / Dudunsparce,954.6
Marnie's Grimmsnarl / Marnie's Morgrem,968.2,Lopunny / Dudunsparce,1029.4
Lopunny / Dudunsparce,933.5,Marnie's Grimmsnarl / Marnie's Morgrem,945.9
Marnie's Grimmsnarl / Marnie's Morgrem,1089.9,Marnie's Grimmsnarl / Marnie's Morgrem,1026.1
Dragapult / Meowth,870.9,Hydrapple / Teal Mask Ogerpon,1166.1
Dragapult / Meowth,870.9,Dragapult / Meowth,1054.7
Lopunny / Froslass,1078.2,Marnie's Grimmsnarl / Marnie's Morgrem,968.2
Marnie's Grimmsnarl / Marnie's Morgrem,895.7,Kangaskhan / Teal Mask Ogerpon,918.6
Dragapult / Meowth,959.6,Marnie's Grimmsnarl / Marnie's Morgrem,1002.4
Fezandipiti / Alakazam,884.0,Marnie's Grimmsnarl / Marnie's Morgrem,960.7
Lopunny / Froslass,1088.1,Fezandipiti / Alakazam,600.0
Thwackey / Dipplin,959.6,Hydrapple / Teal Mask Ogerpon,1166.1
Fezandipiti / Alakazam,600.0,Kangaskhan / Crustle,924.1
Meganium / Hydrapple,554.2,Marnie's Grimmsnarl / Marnie's Morgrem,600.0
Teal Mask Ogerpon / Hero’s Cape,1025.5,Marnie's Grimmsnarl / Marnie's Morgrem,1002.9
Marnie's Grimmsnarl / Marnie's Morgrem,1026.1,Marnie's Grimmsnarl / Marnie's Morgrem,1005.8
Lopunny / Teal Mask Ogerpon,974.8,Marnie's Grimmsnarl / Marnie's Morgrem,945.9
Dragapult / Meowth,870.9,Hydrapple / Teal Mask Ogerpon,1166.1
Lopunny / Froslass,879.9,Marnie's Grimmsnarl / Marnie's Morgrem,1099.5
Kangaskhan / Crustle,1063.2,Dragapult / Meowth,870.9
Marnie's Grimmsnarl / Marnie's Morgrem,1055.1,Marnie's Grimmsnarl / Marnie's Morgrem,1022.6
Marnie's Grimmsnarl / Marnie's Morgrem,965.0,Dragapult / Meowth,967.4
Lopunny / Froslass,963.8,Lopunny / Lillie’s Clefairy,801.5
Marnie's Grimmsnarl / Marnie's Morgrem,968.2,Marnie's Grimmsnarl / Marnie's Morgrem,959.2
Marnie's Grimmsnarl / Marnie's Morgrem,895.7,Dragapult / Meowth,967.4
Lucario / Hariyama,857.5,Teal Mask Ogerpon / Hero’s Cape,923.9
Dragapult / Meowth,959.6,Dragapult / Meowth,881.6
Fezandipiti / Alakazam,884.0,Teal Mask Ogerpon / Tapu Bulu,973.3
Thwackey / Dipplin,959.6,Lopunny / Froslass,1020.4
Fezandipiti / Alakazam,600.0,Kangaskhan / Crustle,978.3
Lopunny / Teal Mask Ogerpon,999.2,Kangaskhan / Crustle,924.1
Marnie's Grimmsnarl / Marnie's Morgrem,600.0,Lopunny / Lillie’s Clefairy,801.5
Marnie's Grimmsnarl / Marnie's Morgrem,1002.9,Venusaur / Kangaskhan,998.3
Marnie's Grimmsnarl / Marnie's Morgrem,1026.1,Fezandipiti / Alakazam,1017.2
Marnie's Grimmsnarl / Marnie's Morgrem,945.9,Lucario / Dudunsparce,987.1
Dragapult / Meowth,870.9,Lopunny / Dudunsparce,913.4
Lopunny / Froslass,963.8,Marnie's Grimmsnarl / Marnie's Morgrem,1055.1
Lucario / Hariyama,1110.2,Lopunny / Froslass,922.9
Marnie's Grimmsnarl / Marnie's Morgrem,961.1,Lopunny / Dudunsparce,1032.3
Marnie's Grimmsnarl / Marnie's Morgrem,1027.6,Marnie's Grimmsnarl / Marnie's Morgrem,895.7
Marnie's Grimmsnarl / Marnie's Morgrem,968.2,Marnie's Grimmsnarl / Marnie's Morgrem,910.0
Lucario / Hariyama,857.5,Marnie's Grimmsnarl / Marnie's Morgrem,975.5
Kangaskhan / Cornerstone Mask Ogerpon,1081.7,Thwackey / Dipplin,959.6
Lopunny / Froslass,920.9,Marnie's Grimmsnarl / Marnie's Morgrem,1002.9
Dragapult / Meowth,1054.7,Marnie's Grimmsnarl / Marnie's Morgrem,1055.1
Dragapult / Meowth,870.9,Lopunny / Froslass,1117.5
Lopunny / Teal Mask Ogerpon,999.2,Fezandipiti / Alakazam,1037.9
Hydrapple / Teal Mask Ogerpon,1166.1,Dragapult / Meowth,959.6
Fezandipiti / Alakazam,600.0,Marnie's Grimmsnarl / Marnie's Morgrem,929.1
Lopunny / Froslass,997.9,Marnie's Grimmsnarl / Marnie's Morgrem,600.0
Hydrapple / Teal Mask Ogerpon,920.9,Marnie's Grimmsnarl / Marnie's Morgrem,945.9
Kangaskhan / Crustle,1019.6,Marnie's Grimmsnarl / Marnie's Morgrem,968.2
Lopunny / Teal Mask Ogerpon,929.4,Marnie's Grimmsnarl / Marnie's Morgrem,895.7
Kangaskhan / Teal Mask Ogerpon,918.6,Lucario / Hariyama,857.5
Fezandipiti / Alakazam,884.0,Kangaskhan / Crustle,961.3
Dragapult / Meowth,967.4,Lopunny / Froslass,1185.1
Thwackey / Dipplin,959.6,Kangaskhan / Teal Mask Ogerpon,918.6
Lopunny / Teal Mask Ogerpon,999.2,Marnie's Grimmsnarl / Marnie's Morgrem,895.4
Thwackey / Dipplin,1075.3,Lopunny / Dudunsparce,954.6
Marnie's Grimmsnarl / Marnie's Morgrem,1026.1,Fezandipiti / Alakazam,975.9
Marnie's Grimmsnarl / Marnie's Morgrem,1099.5,Kangaskhan / Teal Mask Ogerpon,918.6
Marnie's Grimmsnarl / Marnie's Morgrem,967.8,Marnie's Grimmsnarl / Marnie's Morgrem,1055.1
Lopunny / Froslass,967.2,Fezandipiti / Thwackey,954.3
Kangaskhan / Latias,1162.5,Marnie's Grimmsnarl / Marnie's Morgrem,968.2
Dragapult / Meowth,959.6,Lopunny / Lillie’s Clefairy,801.5
Lucario / Hariyama,857.5,Lucario / Hariyama,1117.5
Thwackey / Dipplin,959.6,Lucario / Hariyama,1099.5
Marnie's Grimmsnarl / Marnie's Morgrem,1051.2,Lopunny / Froslass,1185.1
Marnie's Grimmsnarl / Marnie's Morgrem,1066.9,Kangaskhan / Crustle,924.1
Marnie's Grimmsnarl / Marnie's Morgrem,895.4,Marnie's Grimmsnarl / Marnie's Morgrem,971.7
Marnie's Grimmsnarl / Marnie's Morgrem,1002.9,Lopunny / Lillie’s Clefairy,801.5
Arboliva / Teal Mask Ogerpon,1013.7,Lopunny / Dudunsparce,954.6
Marnie's Grimmsnarl / Marnie's Morgrem,1026.1,Marnie's Grimmsnarl / Marnie's Morgrem,1002.4
Kangaskhan / Crustle,978.3,Teal Mask Ogerpon / Hero’s Cape,1035.5
Hydrapple / Teal Mask Ogerpon,920.9,Teal Mask Ogerpon / Tapu Bulu,1056.8
Alakazam / Kadabra,312.9,Marnie's Grimmsnarl / Marnie's Morgrem,959.2
Venusaur / Teal Mask Ogerpon,739.9,Marnie's Grimmsnarl / Marnie's Morgrem,966.5
Fezandipiti / Alakazam,1006.4,Lopunny / Dudunsparce,1054.9
Kangaskhan / Cornerstone Mask Ogerpon,157.9,Marnie's Grimmsnarl / Marnie's Morgrem,968.2
Marnie's Grimmsnarl / Marnie's Morgrem,974.1,Kangaskhan / Crustle,750.4
Marnie's Grimmsnarl / Marnie's Morgrem,1046.9,Lucario / Hariyama,857.5
Dragapult / Meowth,959.6,Fezandipiti / Alakazam,1061.7
Marnie's Grimmsnarl / Marnie's Morgrem,895.4,Fezandipiti / Alakazam,1120.8
Lopunny / Froslass,1084.1,Marnie's Grimmsnarl / Marnie's Morgrem,1026.1
Kangaskhan / Cornerstone Mask Ogerpon,1084.1,Marnie's Grimmsnarl / Marnie's Morgrem,945.9
Marnie's Grimmsnarl / Marnie's Morgrem,968.2,Marnie's Grimmsnarl / Marnie's Morgrem,1099.5
Lucario / Hariyama,1099.5,Thwackey / Dipplin,959.6
Fezandipiti / Alakazam,694.0,Fezandipiti / Alakazam,1037.9
Lopunny / Froslass,963.8,Alakazam / Kadabra,312.9
Venusaur / Teal Mask Ogerpon,739.9,Kangaskhan / Latias,1081.7
Fezandipiti / Alakazam,1006.4,Cynthia's Garchomp / Cynthia's Gabite,969.6
Fezandipiti / Alakazam,884.0,Kangaskhan / Crustle,1066.9
Dragapult / Meowth,959.6,Marnie's Grimmsnarl / Marnie's Morgrem,1002.9
Fezandipiti / Alakazam,975.9,Lucario / Hariyama,857.5
Kangaskhan / Latias,1162.5,Thwackey / Dipplin,959.6
Marnie's Grimmsnarl / Marnie's Morgrem,1015.3,Fezandipiti / Alakazam,600.0
Kangaskhan / Crustle,924.1,Fezandipiti / Alakazam,941.6
Marnie's Grimmsnarl / Marnie's Morgrem,1039.0,Marnie's Grimmsnarl / Marnie's Morgrem,1002.9
Marnie's Grimmsnarl / Marnie's Morgrem,1026.1,Marnie's Grimmsnarl / Marnie's Morgrem,1027.6
Marnie's Grimmsnarl / Marnie's Morgrem,945.9,Marnie's Grimmsnarl / Marnie's Morgrem,971.7
Lopunny / Teal Mask Ogerpon,999.2,Alakazam / Kadabra,312.9
Venusaur / Teal Mask Ogerpon,739.9,Fezandipiti / Alakazam,1052.1
Lopunny / Froslass,879.9,Marnie's Grimmsnarl / Marnie's Morgrem,968.2
Lopunny / Dudunsparce,933.5,Marnie's Grimmsnarl / Marnie's Morgrem,895.7
Cynthia's Garchomp / Cynthia's Gabite,1082.7,Kangaskhan / Teal Mask Ogerpon,918.6
Fezandipiti / Alakazam,941.6,Fezandipiti / Alakazam,884.0
Marnie's Grimmsnarl / Marnie's Morgrem,1136.8,Dragapult / Meowth,959.6
Thwackey / Dipplin,959.6,Dragapult / Meowth,967.4
Fezandipiti / Alakazam,600.0,Lopunny / Dudunsparce,933.5
Kangaskhan / Cornerstone Mask Ogerpon,993.4,Marnie's Grimmsnarl / Marnie's Morgrem,895.4
Marnie's Grimmsnarl / Marnie's Morgrem,1002.9,Marnie's Grimmsnarl / Marnie's Morgrem,1035.4
Marnie's Grimmsnarl / Marnie's Morgrem,1026.1,Lopunny / Froslass,827.5
Fezandipiti / Alakazam,989.2,Marnie's Grimmsnarl / Marnie's Morgrem,945.9
Lucario / Hariyama,1203.5,Kangaskhan / Latias,1162.5
Marnie's Grimmsnarl / Marnie's Morgrem,600.0,Team Rocket's Mewtwo / Team Rocket's Spidops,1004.4
Venusaur / Teal Mask Ogerpon,739.9,Fezandipiti / Alakazam,694.0
Marnie's Grimmsnarl / Marnie's Morgrem,895.7,Lopunny / Dudunsparce,933.5
Marnie's Grimmsnarl / Marnie's Morgrem,968.2,Marnie's Grimmsnarl / Marnie's Morgrem,1051.2
Marnie's Grimmsnarl / Marnie's Morgrem,974.1,Kangaskhan / Crustle,981.5
Fezandipiti / Alakazam,941.6,Fezandipiti / Alakazam,884.0
Lucario / Hariyama,857.5,Lopunny / Froslass,885.4
Fezandipiti / Alakazam,694.0,Thwackey / Dipplin,959.6
Marnie's Grimmsnarl / Marnie's Morgrem,1002.9,Fezandipiti / Alakazam,933.7
Cynthia's Garchomp / Cynthia's Gabite,1082.7,Marnie's Grimmsnarl / Marnie's Morgrem,1026.1
Teal Mask Ogerpon / Hero’s Cape,1025.5,Marnie's Grimmsnarl / Marnie's Morgrem,945.9
Marnie's Grimmsnarl / Marnie's Morgrem,931.0,Marnie's Grimmsnarl / Marnie's Morgrem,1111.6
Fezandipiti / Alakazam,948.8,Lopunny / Froslass,997.9
Kangaskhan / Cornerstone Mask Ogerpon,972.0,Marnie's Grimmsnarl / Marnie's Morgrem,1002.9
Kangaskhan / Crustle,1063.2,Venusaur / Teal Mask Ogerpon,739.9
Marnie's Grimmsnarl / Marnie's Morgrem,974.1,Kangaskhan / Cornerstone Mask Ogerpon,1081.7
Fezandipiti / Alakazam,991.9,Dragapult / Meowth,959.6
Lucario / Hariyama,857.5,Crustle / Dwebble,950.2
Fezandipiti / Alakazam,884.0,Fezandipiti / Alakazam,941.6
Team Rocket's Mewtwo / Team Rocket's Spidops,984.9,Marnie's Grimmsnarl / Marnie's Morgrem,1026.1
Marnie's Grimmsnarl / Marnie's Morgrem,945.9,Fezandipiti / Alakazam,1061.7
Marnie's Grimmsnarl / Marnie's Morgrem,975.5,Marnie's Grimmsnarl / Marnie's Morgrem,1002.9
Marnie's Grimmsnarl / Marnie's Morgrem,988.6,Marnie's Grimmsnarl / Marnie's Morgrem,968.2
Kangaskhan / Cornerstone Mask Ogerpon,972.0,Lucario / Hariyama,1110.2
Marnie's Grimmsnarl / Marnie's Morgrem,600.0,Hydrapple / Teal Mask Ogerpon,1136.8
Venusaur / Teal Mask Ogerpon,739.9,Marnie's Grimmsnarl / Marnie's Morgrem,1002.9
Fezandipiti / Alakazam,924.1,Marnie's Grimmsnarl / Marnie's Morgrem,974.1
Marnie's Grimmsnarl / Marnie's Morgrem,1099.5,Thwackey / Dipplin,1051.0
Dragapult / Meowth,959.6,Kangaskhan / Crustle,992.2
Marnie's Grimmsnarl / Marnie's Morgrem,949.0,Fezandipiti / Alakazam,884.0
Lucario / Hariyama,857.5,Fezandipiti / Alakazam,1053.9
Fezandipiti / Alakazam,600.0,Marnie's Grimmsnarl / Marnie's Morgrem,1040.4
Lopunny / Froslass,967.2,Kangaskhan / Cornerstone Mask Ogerpon,972.0
Dragapult / Blaziken,881.6,Marnie's Grimmsnarl / Marnie's Morgrem,600.0
Fezandipiti / Alakazam,1061.7,Venusaur / Teal Mask Ogerpon,739.9
Marnie's Grimmsnarl / Marnie's Morgrem,974.1,Marnie's Grimmsnarl / Marnie's Morgrem,975.5
Thwackey / Dipplin,1051.0,Marnie's Grimmsnarl / Marnie's Morgrem,988.6
Lucario / Hariyama,857.5,Marnie's Grimmsnarl / Marnie's Morgrem,983.8
Fezandipiti / Alakazam,884.0,Lopunny / Dudunsparce,946.8
Lopunny / Froslass,1049.2,Kangaskhan / Crustle,924.1
Fezandipiti / Alakazam,969.0,Fezandipiti / Thwackey,954.3
Marnie's Grimmsnarl / Marnie's Morgrem,1039.5,Lopunny / Froslass,913.0
Marnie's Grimmsnarl / Marnie's Morgrem,600.0,Lopunny / Dudunsparce,913.4
Marnie's Grimmsnarl / Marnie's Morgrem,949.3,Kangaskhan / Crustle,961.3
Venusaur / Teal Mask Ogerpon,739.9,Kangaskhan / Crustle,961.3
Lopunny / Teal Mask Ogerpon,999.2,Marnie's Grimmsnarl / Marnie's Morgrem,968.2
Marnie's Grimmsnarl / Marnie's Morgrem,895.7,Marnie's Grimmsnarl / Marnie's Morgrem,889.9
Marnie's Grimmsnarl / Marnie's Morgrem,988.6,Lopunny / Froslass,1049.2
Dragapult / Blaziken,881.6,Dragapult / Meowth,959.6
Lucario / Hariyama,857.5,Lopunny / Froslass,967.2
Fezandipiti / Alakazam,884.0,Kangaskhan / Cornerstone Mask Ogerpon,925.5
Kangaskhan / Crustle,924.1,Teal Mask Ogerpon / Ho-Oh,972.3
Dragapult / Meowth,1104.0,Marnie's Grimmsnarl / Marnie's Morgrem,973.6
Lopunny / Teal Mask Ogerpon,999.2,Meganium / Hydrapple,554.2
Kangaskhan / Latias,1081.7,Marnie's Grimmsnarl / Marnie's Morgrem,949.3
Lopunny / Froslass,967.2,Kangaskhan / Cornerstone Mask Ogerpon,972.0
Fezandipiti / Alakazam,1044.7,Marnie's Grimmsnarl / Marnie's Morgrem,966.9
Marnie's Grimmsnarl / Marnie's Morgrem,1134.4,Marnie's Grimmsnarl / Marnie's Morgrem,600.0
Marnie's Grimmsnarl / Marnie's Morgrem,846.0,Fezandipiti / Alakazam,989.2
Fezandipiti / Alakazam,1055.1,Teal Mask Ogerpon / Hero’s Cape,1008.0
Thwackey / Dipplin,1051.0,Dragapult / Meowth,967.4
Thwackey / Dipplin,959.6,Marnie's Grimmsnarl / Marnie's Morgrem,1025.2
Fezandipiti / Alakazam,694.0,Dragapult / Meowth,959.6
Marnie's Grimmsnarl / Marnie's Morgrem,931.0,Lucario / Hariyama,857.5
Marnie's Grimmsnarl / Marnie's Morgrem,600.0,Fezandipiti / Alakazam,884.0
Fezandipiti / Alakazam,600.0,Marnie's Grimmsnarl / Marnie's Morgrem,978.8
Thwackey / Dipplin,959.6,Lopunny / Froslass,1049.2
Kangaskhan / Crustle,924.1,Lopunny / Teal Mask Ogerpon,999.2
Lopunny / Dudunsparce,933.5,Marnie's Grimmsnarl / Marnie's Morgrem,600.0
Kangaskhan / Cornerstone Mask Ogerpon,974.6,Marnie's Grimmsnarl / Marnie's Morgrem,846.0
Thwackey / Dipplin,1051.0,Marnie's Grimmsnarl / Marnie's Morgrem,960.8
Lopunny / Froslass,1049.2,Fezandipiti / Rillaboom,941.6
Lopunny / Lillie’s Clefairy,801.5,Marnie's Grimmsnarl / Marnie's Morgrem,1025.2
Marnie's Grimmsnarl / Marnie's Morgrem,1136.8,Dragapult / Meowth,959.6
Fezandipiti / Alakazam,884.0,Kangaskhan / Crustle,750.4
Thwackey / Dipplin,959.6,Cynthia's Garchomp / Cynthia's Gabite,825.5
Fezandipiti / Alakazam,1099.6,Thwackey / Dipplin,1075.3
Kangaskhan / Cornerstone Mask Ogerpon,972.0,Marnie's Grimmsnarl / Marnie's Morgrem,1011.0
Marnie's Grimmsnarl / Marnie's Morgrem,1026.1,Marnie's Grimmsnarl / Marnie's Morgrem,888.6
Marnie's Grimmsnarl / Marnie's Morgrem,846.0,Marnie's Grimmsnarl / Marnie's Morgrem,966.5
Venusaur / Teal Mask Ogerpon,739.9,Lopunny / Froslass,827.5
Marnie's Grimmsnarl / Marnie's Morgrem,968.2,Lopunny / Froslass,1185.1
Thwackey / Dipplin,1051.0,Cynthia's Garchomp / Cynthia's Gabite,874.0
Lopunny / Froslass,1049.2,Marnie's Grimmsnarl / Marnie's Morgrem,1002.9
Dragapult / Meowth,959.6,Marnie's Grimmsnarl / Marnie's Morgrem,1040.4
Fezandipiti / Alakazam,994.9,Lucario / Hariyama,857.5
Marnie's Grimmsnarl / Marnie's Morgrem,1040.4,Fezandipiti / Alakazam,600.0
Thwackey / Dipplin,959.6,Fezandipiti / Alakazam,1034.0
Lopunny / Dudunsparce,913.4,Teal Mask Ogerpon / Tapu Bulu,1056.8
Marnie's Grimmsnarl / Marnie's Morgrem,1002.9,Fezandipiti / Alakazam,969.0
Marnie's Grimmsnarl / Marnie's Morgrem,600.0,Kangaskhan / Cornerstone Mask Ogerpon,157.9
Venusaur / Teal Mask Ogerpon,739.9,Fezandipiti / Alakazam,1099.6
Thwackey / Dipplin,1051.0,Lopunny / Teal Mask Ogerpon,999.2
Dragapult / Meowth,959.6,Fezandipiti / Alakazam,694.0
Dragapult / Meowth,1104.0,Fezandipiti / Alakazam,884.0
Fezandipiti / Alakazam,600.0,Arboliva / Teal Mask Ogerpon,1013.7
Lucario / Hariyama,857.5,Kangaskhan / Crustle,750.4
Thwackey / Dipplin,959.6,Fezandipiti / Alakazam,941.6
Lopunny / Froslass,1185.1,Marnie's Grimmsnarl / Marnie's Morgrem,1039.0
Kangaskhan / Teal Mask Ogerpon,1169.7,Venusaur / Teal Mask Ogerpon,739.9
Thwackey / Dipplin,1051.0,Teal Mask Ogerpon / Hero’s Cape,1008.0
Kangaskhan / Cornerstone Mask Ogerpon,972.0,Marnie's Grimmsnarl / Marnie's Morgrem,1027.6
Teal Mask Ogerpon / Hero’s Cape,1035.5,Marnie's Grimmsnarl / Marnie's Morgrem,600.0
Marnie's Grimmsnarl / Marnie's Morgrem,895.7,Lopunny / Dudunsparce,1105.3
Dragapult / Meowth,959.6,Thwackey / Dipplin,1051.0
Marnie's Grimmsnarl / Marnie's Morgrem,968.2,Lopunny / Dudunsparce,1032.3
Fezandipiti / Alakazam,1052.1,Lopunny / Froslass,1049.2
Fezandipiti / Alakazam,1034.0,Dragapult / Meowth,959.6
Fezandipiti / Alakazam,884.0,Lopunny / Froslass,1078.2
Lucario / Hariyama,857.5,Rillaboom / Thwackey,903.3
Fezandipiti / Alakazam,600.0,Teal Mask Ogerpon / Hero’s Cape,1035.5
Marnie's Grimmsnarl / Marnie's Morgrem,977.5,Thwackey / Dipplin,959.6
Venusaur / Kangaskhan,998.3,Dragapult / Meowth,1047.2
Fezandipiti / Alakazam,694.0,Thwackey / Dipplin,1051.0
Dragapult / Meowth,1001.9,Kangaskhan / Teal Mask Ogerpon,918.6
Lopunny / Froslass,913.0,Kangaskhan / Cornerstone Mask Ogerpon,972.0
Marnie's Grimmsnarl / Marnie's Morgrem,600.0,Marnie's Grimmsnarl / Marnie's Morgrem,1089.9
Fezandipiti / Alakazam,991.9,Marnie's Grimmsnarl / Marnie's Morgrem,1009.6
Marnie's Grimmsnarl / Marnie's Morgrem,846.0,Lopunny / Teal Mask Ogerpon,974.8
Empoleon / Genesect,895.1,Lopunny / Froslass,1078.2
Lopunny / Teal Mask Ogerpon,999.2,Venusaur / Teal Mask Ogerpon,739.9
Lopunny / Froslass,1054.9,Marnie's Grimmsnarl / Marnie's Morgrem,895.7
Lopunny / Froslass,998.5,Marnie's Grimmsnarl / Marnie's Morgrem,974.1
Lucario / Hariyama,857.5,Marnie's Grimmsnarl / Marnie's Morgrem,1025.2
Fezandipiti / Alakazam,884.0,Kangaskhan / Crustle,914.9
Cynthia's Garchomp / Cynthia's Gabite,1082.7,Dragapult / Meowth,959.6
Cynthia's Garchomp / Cynthia's Gabite,1082.7,Lucario / Hariyama,857.5
Cynthia's Garchomp / Cynthia's Gabite,913.4,Fezandipiti / Alakazam,600.0
Thwackey / Dipplin,959.6,Marnie's Grimmsnarl / Marnie's Morgrem,1027.6
Hydrapple / Teal Mask Ogerpon,1136.8,Kangaskhan / Latias,1162.5
Marnie's Grimmsnarl / Marnie's Morgrem,1099.5,Marnie's Grimmsnarl / Marnie's Morgrem,898.0
Marnie's Grimmsnarl / Marnie's Morgrem,959.2,Kangaskhan / Crustle,924.1
Marnie's Grimmsnarl / Marnie's Morgrem,1037.2,Lopunny / Teal Mask Ogerpon,974.8
Kangaskhan / Cornerstone Mask Ogerpon,157.9,Marnie's Grimmsnarl / Marnie's Morgrem,959.2
Alakazam / Kadabra,825.8,Kangaskhan / Crustle,750.4
Dragapult / Meowth,959.6,Lopunny / Dudunsparce,806.6
Marnie's Grimmsnarl / Marnie's Morgrem,1035.4,Kangaskhan / Cornerstone Mask Ogerpon,972.0
Thwackey / Dipplin,1051.0,Marnie's Grimmsnarl / Marnie's Morgrem,960.8
Lopunny / Froslass,913.0,Marnie's Grimmsnarl / Marnie's Morgrem,1055.1
Marnie's Grimmsnarl / Marnie's Morgrem,974.1,Fezandipiti / Alakazam,975.9
Marnie's Grimmsnarl / Marnie's Morgrem,600.0,Marnie's Grimmsnarl / Marnie's Morgrem,1039.0
